datetime,SETTLEMENT_DATE,SETTLEMENT_PERIOD,TSD,ND,EMBEDDED_WIND_GENERATION,EMBEDDED_SOLAR_GENERATION,system_price,hour,minute,day_of_week,month,day_of_year,is_weekend,is_peak,demand_change,price_change,grid_stress
2023-03-31 07:00:00,2023-03-31,15,30248,28723,1885,25,11.181157416666666,7,0,4,3,90,0,0,3432.0,0.0,0.46402855369335816
2023-03-31 07:30:00,2023-03-31,16,31953,30397,1862,226,11.181157416666666,7,30,4,3,90,0,0,1705.0,0.0,0.5169459962756052
2023-03-31 08:00:00,2023-03-31,17,33265,31563,1872,453,11.181157416666666,8,0,4,3,90,0,0,1312.0,0.0,0.5576660459342023
2023-03-31 08:30:00,2023-03-31,18,33293,31532,1881,755,11.181157416666666,8,30,4,3,90,0,0,28.0,0.0,0.5585350713842334
2023-03-31 09:00:00,2023-03-31,19,33325,32162,1937,1053,11.181157416666666,9,0,4,3,90,0,0,32.0,0.0,0.559528243327126
2023-03-31 09:30:00,2023-03-31,20,33412,32308,1992,1484,11.181157416666666,9,30,4,3,90,0,0,87.0,0.0,0.5622284295468652
2023-03-31 10:00:00,2023-03-31,21,32869,31740,2052,1818,11.181157416666666,10,0,4,3,90,0,0,-543.0,0.0,0.5453755431409063
2023-03-31 10:30:00,2023-03-31,22,32350,31248,2111,2092,11.181157416666666,10,30,4,3,90,0,0,-519.0,0.0,0.5292675356921167
2023-03-31 11:00:00,2023-03-31,23,32207,31007,2171,2289,11.181157416666666,11,0,4,3,90,0,0,-143.0,0.0,0.5248292985723153
2023-03-31 11:30:00,2023-03-31,24,31936,30733,2231,2442,11.181157416666666,11,30,4,3,90,0,0,-271.0,0.0,0.5164183736809436
2023-03-31 12:00:00,2023-03-31,25,31862,30658,2287,2552,11.181157416666666,12,0,4,3,90,0,0,-74.0,0.0,0.5141216635630044
2023-03-31 12:30:00,2023-03-31,26,31720,30558,2342,2813,11.181157416666666,12,30,4,3,90,0,0,-142.0,0.0,0.5097144630664183
2023-03-31 13:00:00,2023-03-31,27,31310,30088,2428,2700,11.181157416666666,13,0,4,3,90,0,0,-410.0,0.0,0.49698944754810676
2023-03-31 13:30:00,2023-03-31,28,30616,29449,2513,2656,11.181157416666666,13,30,4,3,90,0,0,-694.0,0.0,0.4754500310366232
2023-03-31 14:00:00,2023-03-31,29,30329,29289,2567,2508,11.181157416666666,14,0,4,3,90,0,0,-287.0,0.0,0.4665425201738051
2023-03-31 14:30:00,2023-03-31,30,30336,29222,2620,2515,11.181157416666666,14,30,4,3,90,0,0,7.0,0.0,0.46675977653631284
2023-03-31 15:00:00,2023-03-31,31,30169,29111,2648,2062,11.181157416666666,15,0,4,3,90,0,0,-167.0,0.0,0.46157666045934204
2023-03-31 15:30:00,2023-03-31,32,30487,29454,2676,1605,11.181157416666666,15,30,4,3,90,0,0,318.0,0.0,0.47144630664183734
2023-03-31 16:00:00,2023-03-31,33,31242,30135,2652,1503,11.181157416666666,16,0,4,3,90,0,1,755.0,0.0,0.49487895716945995
2023-03-31 16:30:00,2023-03-31,34,31951,31030,2627,1108,11.181157416666666,16,30,4,3,90,0,1,709.0,0.0,0.5168839230291744
2023-03-31 17:00:00,2023-03-31,35,32582,31739,2587,729,11.181157416666666,17,0,4,3,90,0,1,631.0,0.0,0.5364680322780881
2023-03-31 17:30:00,2023-03-31,36,33002,32108,2547,561,11.181157416666666,17,30,4,3,90,0,1,420.0,0.0,0.5495034140285537
2023-03-31 18:00:00,2023-03-31,37,32879,32034,2474,306,11.181157416666666,18,0,4,3,90,0,1,-123.0,0.0,0.5456859093730602
2023-03-31 18:30:00,2023-03-31,38,32941,31994,2400,113,11.181157416666666,18,30,4,3,90,0,1,62.0,0.0,0.5476101800124147
2023-03-31 19:00:00,2023-03-31,39,33160,32194,2333,16,11.181157416666666,19,0,4,3,90,0,1,219.0,0.0,0.554407200496586
