datetime,demand,price
2024-04-14,21133.541666666668,0.7097712499999986
2024-04-15,23956.979166666668,1.7250971666666672
2024-04-16,25538.020833333332,5.0793455625
2024-04-17,26340.270833333332,7.683657375
2024-04-18,26210.729166666668,5.611061499999999
2024-04-19,25356.5625,4.393923520833333
2024-04-20,23774.1875,6.927019895833334
2024-04-21,23745.4375,4.6110528749999995
2024-04-22,28830.9375,7.507061916666666
2024-04-23,27585.0625,6.862293145833334
2024-04-24,27303.645833333332,7.5380736875
2024-04-25,28572.416666666668,6.909609583333333
2024-04-26,27492.333333333332,6.902042083333333
2024-04-27,25609.5,8.108915249999999
2024-04-28,24109.166666666668,5.5225659375
2024-04-29,24598.3125,5.817912020833333
2024-04-30,24223.0,5.442861916666667
2024-05-01,26058.229166666668,7.527249875
2024-05-02,25177.416666666668,6.036001479166667
2024-05-03,26198.479166666668,7.322974291666666
2024-05-04,22221.583333333332,7.735972104166666
2024-05-05,21925.083333333332,7.283723604166665
2024-05-06,23055.375,7.416353291666667
2024-05-07,24530.083333333332,6.5407955
2024-05-08,23959.104166666668,6.464427645833334
2024-05-09,23330.166666666668,6.629771687499999
2024-05-10,22996.854166666668,6.677349333333334
2024-05-11,19810.416666666668,4.7130879583333325
2024-05-12,19770.5625,3.320569729166663
2024-05-13,23310.145833333332,9.171107229166667
2024-05-14,24517.25,7.689485791666667
2024-05-15,24224.791666666668,7.908229166666667
2024-05-16,25419.3125,7.552250000000001
2024-05-17,23530.708333333332,6.489558541666666
2024-05-18,21502.5625,7.4685045625
2024-05-19,19498.979166666668,7.503844541666666
2024-05-20,22900.291666666668,8.171889041666669
2024-05-21,25088.291666666668,8.499874625
2024-05-22,25399.875,6.997895833333334
2024-05-23,23846.104166666668,8.261045895833337
2024-05-24,24585.479166666668,9.8614173125
2024-05-25,20707.0625,6.546070562500001
2024-05-26,20165.020833333332,7.496995375
2024-05-27,19933.75,5.719217729166667
2024-05-28,24262.333333333332,8.392077145833333
2024-05-29,23136.125,6.3877202708333325
2024-05-30,23010.3125,7.096312916666667
2024-05-31,22674.291666666668,8.353959145833333
2024-06-01,20491.604166666668,8.702029270833332
2024-06-02,18768.958333333332,4.527543208333334
